Epoch 1, train f1 0.16666666666666666, valid f1 0.16666666666666666, best valid f1 0.16666666666666666, train loss 100.75536525249481, valid loss 13.027057766914368.
Epoch 23, train f1 0.9876079617034598, valid f1 0.9874482315266907, best valid f1 0.9899595968083579, train loss 27.685793340206146, valid loss 3.6771080791950226.
Epoch 24, train f1 0.9853054571394589, valid f1 0.987497186867045, best valid f1 0.9899595968083579, train loss 27.878512889146805, valid loss 3.691205084323883.
Epoch 25, train f1 0.9916610672754181, valid f1 0.9950121896611772, best valid f1 0.9950121896611772, train loss 27.288182497024536, valid loss 3.5626037418842316.
Epoch 26, train f1 0.993542735217639, valid f1 0.9950000000000001, best valid f1 0.9950121896611772, train loss 26.981752544641495, valid loss 3.5988963842391968.
Epoch 27, train f1 0.9954224719298387, valid f1 0.9942130169108389, best valid f1 0.9950121896611772, train loss 26.860778778791428, valid loss 3.5469307899475098.
Epoch 28, train f1 0.9937536658107877, valid f1 0.9891750121728415, best valid f1 0.9950121896611772, train loss 26.956492066383362, valid loss 3.6421159207820892.
Epoch 29, train f1 0.991777112463198, valid f1 0.9899986172569829, best valid f1 0.9950121896611772, train loss 27.165644019842148, valid loss 3.6167076528072357.
Epoch 30, train f1 0.9958332607485416, valid f1 0.994999499949995, best valid f1 0.9950121896611772, train loss 26.81372681260109, valid loss 3.5558839440345764.
Epoch 31, train f1 0.9954163604658463, valid f1 0.9974999374984375, best valid f1 0.9974999374984375, train loss 26.774399250745773, valid loss 3.533360719680786.
Epoch 32, train f1 0.995105812616418, valid f1 0.9983388566350219, best valid f1 0.9983388566350219, train loss 26.818224012851715, valid loss 3.537084251642227.
Epoch 33, train f1 0.9962476415758498, valid f1 0.9974999374984375, best valid f1 0.9983388566350219, train loss 26.61251249909401, valid loss 3.511199951171875.
Epoch 34, train f1 0.9955215526015703, valid f1 0.9974999374984375, best valid f1 0.9983388566350219, train loss 26.687380462884903, valid loss 3.5208343863487244.
Epoch 35, train f1 0.9958350849190886, valid f1 1.0, best valid f1 1.0, train loss 26.69474482536316, valid loss 3.494119018316269.
Epoch 36, train f1 0.996250156401429, valid f1 0.9974999374984375, best valid f1 1.0, train loss 26.61188578605652, valid loss 3.576073944568634.
Epoch 37, train f1 0.9964608043245402, valid f1 1.0, best valid f1 1.0, train loss 26.655405074357986, valid loss 3.5033884942531586.
Epoch 38, train f1 0.9962498682598804, valid f1 1.0, best valid f1 1.0, train loss 26.594407707452774, valid loss 3.4951188266277313.
Epoch 39, train f1 0.9963571992853002, valid f1 0.9974999374984375, best valid f1 1.0, train loss 26.750558584928513, valid loss 3.5276548862457275.
Epoch 40, train f1 0.9976044445743423, valid f1 1.0, best valid f1 1.0, train loss 26.532444834709167, valid loss 3.4987302124500275.
Epoch 41, train f1 0.9976061390315901, valid f1 0.9966763174096075, best valid f1 1.0, train loss 26.547206819057465, valid loss 3.5720373392105103.
Epoch 42, train f1 0.9966681179137362, valid f1 0.9974999374984375, best valid f1 1.0, train loss 26.619855642318726, valid loss 3.51570126414299.
Epoch 43, train f1 0.9937499999999999, valid f1 1.0, best valid f1 1.0, train loss 26.983970880508423, valid loss 3.4946204125881195.
Epoch 44, train f1 0.9983344593478846, valid f1 1.0, best valid f1 1.0, train loss 26.461272031068802, valid loss 3.494699329137802.
Early Stopping!
